"Step","melting_softmax_runseed=4 - training/episode/reward","melting_softmax_runseed=4 - training/episode/reward__MIN","melting_softmax_runseed=4 - training/episode/reward__MAX","melting_softmax_runseed=3 - training/episode/reward","melting_softmax_runseed=3 - training/episode/reward__MIN","melting_softmax_runseed=3 - training/episode/reward__MAX","melting_softmax_runseed=2 - training/episode/reward","melting_softmax_runseed=2 - training/episode/reward__MIN","melting_softmax_runseed=2 - training/episode/reward__MAX","melting_softmax_runseed=1 - training/episode/reward","melting_softmax_runseed=1 - training/episode/reward__MIN","melting_softmax_runseed=1 - training/episode/reward__MAX","melting_softmax_runseed=0 - training/episode/reward","melting_softmax_runseed=0 - training/episode/reward__MIN","melting_softmax_runseed=0 - training/episode/reward__MAX"
"17622144","","","","","","","","","","","","","4729","4729","4729"
"17623040","","","","","","","","","","4371","4371","4371","","",""
"17623296","3846","3846","3846","","","","","","","","","","","",""
"17623488","","","","2700","2700","2700","","","","","","","","",""
"17623552","","","","","","","","","","4367","4367","4367","","",""
"17623616","3838","3838","3838","","","","","","","","","","","",""
"17624576","3827","3827","3827","","","","","","","","","","","",""
"17624640","","","","","","","","","","","","","4377","4377","4377"
"17626176","","","","-5000","-5000","-5000","","","","","","","","",""
"17626304","","","","4574","4574","4574","","","","","","","","",""
"17626560","4659","4659","4659","","","","","","","","","","","",""
"17626816","","","","","","","","","","4761","4761","4761","","",""
"17626880","","","","","","","","","","4658","4658","4658","","",""
"17627264","4309","4309","4309","","","","","","","","","","","",""
"17627392","","","","","","","","","","","","","3782","3782","3782"
"17628096","","","","","","","","","","","","","4757","4757","4757"
"17628544","","","","3693","3693","3693","","","","","","","","",""
"17628736","4635","4635","4635","","","","","","","","","","","",""
"17628800","4731","4731","4731","","","","","","","","","","","",""
"17628992","","","","3400","3400","3400","","","","","","","","",""
"17629568","","","","","","","","","","","","","4827","4827","4827"
"17629824","","","","","","","","","","4407","4407","4407","","",""
"17630016","","","","","","","","","","","","","4187","4187","4187"
"17631040","","","","1561","1561","1561","","","","","","","","",""
"17631552","","","","","","","","","","","","","4831","4831","4831"
"17632000","4228","4228","4228","","","","","","","","","","","",""
"17632576","","","","","","","","","","4653","4653","4653","","",""
"17634112","","","","","","","","","","","","","4553","4553","4553"
"17634432","2873","2873","2873","","","","","","","","","","","",""
"17634496","","","","","","","","","","","","","4346","4346","4346"
"17634880","","","","3844","3844","3844","","","","","","","","",""
"17635072","","","","626","626","626","","","","","","","","",""
"17635584","","","","","","","","","","","","","4877","4877","4877"
"17635648","","","","","","","","","","4714","4714","4714","","",""
"17635840","3573","3573","3573","","","","","","","","","","","",""
"17636992","","","","4204","4204","4204","","","","","","","","",""
"17637568","","","","4862","4862","4862","","","","","","","","",""
"17637888","","","","","","","","","","4550","4550","4550","","",""
"17637952","","","","","","","","","","3558","3558","3558","","",""
"17638464","","","","","","","","","","","","","4120","4120","4120"
"17639488","","","","","","","","","","","","","3546","3546","3546"
"17640000","","","","","","","","","","1033","1033","1033","","",""
"17640384","","","","3674","3674","3674","","","","","","","","",""
"17641344","","","","","","","","","","","","","4579","4579","4579"
"17642304","","","","","","","","","","","","","4864","4864","4864"
"17643008","4567","4567","4567","","","","","","","","","","","",""
"17643456","","","","4658","4658","4658","","","","","","","","",""
"17643584","4807","4807","4807","","","","","","","","","","","",""
"17643648","","","","3467","3467","3467","","","","","","","","",""
"17644544","4361","4361","4361","","","","","","","","","","","",""
"17644800","4481","4481","4481","","","","","","","","","","","",""
"17644864","","","","","","","","","","","","","4832","4832","4832"
"17645120","","","","","","","","","","","","","4218","4218","4218"
"17645248","1705","1705","1705","","","","","","","","","","","",""
"17646016","","","","4738","4738","4738","","","","","","","","",""
"17646400","","","","4398","4398","4398","","","","","","","","",""
"17648192","","","","","","","","","","4821","4821","4821","","",""
"17649024","","","","","","","","","","","","","4452","4452","4452"
"17650688","","","","","","","","","","","","","4670","4670","4670"
"17650880","","","","","","","","","","4197","4197","4197","","",""
"17652160","","","","4670","4670","4670","","","","","","","","",""
"17652352","","","","","","","","","","4864","4864","4864","4604","4604","4604"
"17653376","","","","","","","","","","4632","4632","4632","","",""
"17653696","","","","","","","","","","","","","3941","3941","3941"
"17653824","4697","4697","4697","","","","","","","","","","","",""
"17653952","3891","3891","3891","","","","","","","","","","","",""
"17654464","","","","","","","","","","","","","3821","3821","3821"
"17655296","","","","","","","","","","","","","4519","4519","4519"
"17656704","","","","","","","","","","","","","4451","4451","4451"
"17657024","4789","4789","4789","","","","","","","","","","","",""
"17657600","","","","4687","4687","4687","","","","","","","","",""
"17658048","","","","3584","3584","3584","","","","","","","","",""
"17658240","","","","","","","","","","","","","4800","4800","4800"
"17658880","","","","","","","","","","4673","4673","4673","","",""
"17658944","","","","","","","-5000","-5000","-5000","","","","","",""
"17659264","4238","4238","4238","","","","","","","","","","","",""
"17659584","","","","","","","","","","","","","3793","3793","3793"
"17659648","2759","2759","2759","","","","","","","","","","","",""
"17660928","3577","3577","3577","","","","","","","","","","","",""
"17661696","","","","","","","-5000","-5000","-5000","","","","","",""
"17663360","","","","","","","","","","4614","4614","4614","","",""
"17663680","","","","","","","","","","","","","4823","4823","4823"
"17664448","4408","4408","4408","","","","","","","","","","","",""
"17664768","","","","4226","4226","4226","","","","","","","","",""
"17665984","4333","4333","4333","","","","","","","","","","","",""
"17668096","","","","3771","3771","3771","","","","","","","","",""
"17668480","4806","4806","4806","","","","","","","","","","","",""
"17669120","","","","","","","","","","","","","4915","4915","4915"
"17669184","","","","2649","2649","2649","","","","","","","","",""
"17670016","","","","","","","","","","","","","4906","4906","4906"
"17670080","","","","2004","2004","2004","","","","","","","","",""
"17670144","","","","1847","1847","1847","","","","","","","","",""
"17671488","","","","4431","4431","4431","","","","","","","","",""
"17672256","","","","","","","","","","","","","4466","4466","4466"
"17672896","4373","4373","4373","","","","","","","","","","","",""
"17673600","","","","","","","","","","3704","3704","3704","","",""
"17673664","","","","3641","3641","3641","","","","","","","","",""
"17673856","","","","","","","","","","","","","4485","4485","4485"
"17674624","","","","","","","","","","","","","4603","4603","4603"
"17675648","","","","","","","","","","","","","4193","4193","4193"
"17675904","3848","3848","3848","","","","","","","","","","","",""
"17676416","","","","","","","-5000","-5000","-5000","","","","","",""
"17676544","4364","4364","4364","","","","","","","","","","","",""
"17677056","4866","4866","4866","","","","","","","4491","4491","4491","","",""
"17677568","4157","4157","4157","","","","","","","","","","","",""
"17678080","4627","4627","4627","","","","","","","","","","","",""
"17678400","","","","","","","","","","4765","4765","4765","","",""
"17678976","","","","","","","","","","4475","4475","4475","","",""
"17679488","","","","","","","","","","","","","4780","4780","4780"
"17679936","","","","","","","","","","","","","3843","3843","3843"
"17680000","4493","4493","4493","","","","","","","","","","","",""
"17680320","","","","","","","","","","4000","4000","4000","","",""
"17680768","","","","1950","1950","1950","","","","","","","","",""
"17680832","","","","-5000","-5000","-5000","","","","","","","","",""
"17682112","","","","","","","","","","","","","4883","4883","4883"
"17682624","","","","","","","-5000","-5000","-5000","","","","","",""
"17682880","","","","","","","","","","4625","4625","4625","","",""
"17683840","","","","","","","","","","3782","3782","3782","","",""
"17685312","4481","4481","4481","","","","","","","","","","","",""
"17685760","","","","","","","-5000","-5000","-5000","","","","","",""
"17686400","","","","","","","","","","4073","4073","4073","","",""
"17686848","","","","","","","","","","","","","3743","3743","3743"
"17687872","","","","3176","3176","3176","","","","","","","","",""
"17688704","4286","4286","4286","","","","","","","","","","","",""
"17689088","","","","","","","","","","3684","3684","3684","","",""
"17689216","","","","","","","","","","1282","1282","1282","","",""
"17689536","","","","","","","","","","4447","4447","4447","","",""
"17690816","","","","","","","","","","","","","4227","4227","4227"
"17691072","","","","","","","","","","","","","3944","3944","3944"
"17691456","","","","","","","","","","","","","4846","4846","4846"
"17691584","","","","","","","","","","","","","4793","4793","4793"
"17691648","","","","","","","","","","","","","3153","3153","3153"
"17691904","","","","4243","4243","4243","","","","","","","","",""
"17692864","","","","","","","","","","4007","4007","4007","","",""
"17693184","","","","","","","","","","","","","4475","4475","4475"
"17694016","4781","4781","4781","","","","","","","","","","","",""
"17694272","","","","","","","","","","","","","3553","3553","3553"
"17694336","","","","4426","4426","4426","","","","","","","","",""
"17694464","","","","","","","","","","","","","4604","4604","4604"
"17695424","","","","","","","","","","4901","4901","4901","","",""
"17696448","","","","","","","","","","","","","4357","4357","4357"
"17696768","","","","","","","","","","3907","3907","3907","","",""
"17697024","","","","4857","4857","4857","","","","","","","","",""
"17697472","","","","","","","","","","3918","3918","3918","","",""
"17697536","4024","4024","4024","","","","","","","","","","","",""
"17697664","","","","1880","1880","1880","","","","","","","","",""
"17698624","","","","","","","","","","3932","3932","3932","","",""
"17699008","","","","","","","","","","","","","4471","4471","4471"
"17699200","","","","","","","","","","4775","4775","4775","","",""
"17700288","","","","4528","4528","4528","","","","","","","","",""
"17701440","4057","4057","4057","","","","","","","","","","","",""
"17701504","4800","4800","4800","","","","","","","","","","","",""
"17701568","","","","","","","","","","2754","2754","2754","","",""
"17701696","","","","2777","2777","2777","","","","","","","","",""
"17702464","4229","4229","4229","","","","","","","","","","","",""
"17702656","4239","4239","4239","","","","","","","","","","","",""
"17704448","","","","4643","4643","4643","","","","","","","","",""
"17706240","","","","","","","","","","","","","3993","3993","3993"
"17706368","","","","2026","2026","2026","","","","","","","","",""
"17707264","4528","4528","4528","","","","","","","","","","","",""
"17707968","","","","2579","2579","2579","","","","","","","","",""
